codice_comune,anno,totale_incidenti
1074,2009,5
1074,2010,1
1074,2011,10
1074,2012,3
1074,2013,2
1074,2014,5
1074,2015,4
1074,2016,4
1074,2017,4
1074,2018,2
1074,2019,3
1074,2020,1
1074,2021,3
1074,2022,5
1074,2023,7
1074,2024,5
1075,2001,0
1075,2002,0
1075,2003,0
1075,2004,0
1075,2005,0
1075,2006,0
1075,2007,0
1075,2008,0
1075,2009,0
1075,2010,0
1075,2011,0
1075,2012,0
1075,2013,0
1075,2014,0
1075,2015,1
1075,2016,0
1075,2017,1
1075,2018,0
1075,2019,1
1075,2020,0
1075,2021,0
1075,2022,0
1075,2023,0
1075,2024,1
1076,2001,4
1076,2002,3
1076,2003,10
1076,2004,0
1076,2005,4
1076,2006,9
1076,2007,0
1076,2008,3
1076,2009,5
1076,2010,2
1076,2011,3
1076,2012,4
1076,2013,3
1076,2014,8
1076,2015,2
1076,2016,4
1076,2017,3
1076,2018,6
1076,2019,6
1076,2020,5
1076,2021,4
1076,2022,5
1076,2023,5
1076,2024,5
1077,2001,3
1077,2002,2
1077,2003,1
1077,2004,4
1077,2005,3
1077,2006,1
1077,2007,0
1077,2008,2
1077,2009,5
1077,2010,2
1077,2011,2
1077,2012,3
1077,2013,3
1077,2014,4
1077,2015,3
1077,2016,4
1077,2017,1
1077,2018,4
1077,2019,4
1077,2020,1
1077,2021,5
1077,2022,1
1077,2023,4
1077,2024,1
1078,2001,49
1078,2002,61
1078,2003,69
1078,2004,54
1078,2005,55
1078,2006,94
1078,2007,96
1078,2008,93
1078,2009,84
1078,2010,79
1078,2011,80
1078,2012,53
1078,2013,82
1078,2014,49
1078,2015,83
1078,2016,66
1078,2017,62
1078,2018,81
1078,2019,65
1078,2020,39
1078,2021,50
1078,2022,43
1078,2023,60
1078,2024,65
1079,2001,0
1079,2002,1
1079,2003,0
1079,2004,0
1079,2005,1
1079,2006,0
1079,2007,0
1079,2008,0
1079,2009,0
1079,2010,0
1079,2011,0
1079,2012,0
1079,2013,0
1079,2014,0
1079,2015,0
1079,2016,0
1079,2017,0
1079,2018,0
1079,2019,0
1079,2020,0
1079,2021,0
1079,2022,0
1079,2023,0
1080,2001,6
1080,2002,4
1080,2003,3
1080,2004,2
1080,2005,2
1080,2006,4
1080,2007,4
1080,2008,5
1080,2009,5
1080,2010,6
1080,2011,2
1080,2012,7
1080,2013,3
1080,2014,6
1080,2015,4
1080,2016,4
1080,2017,3
1080,2018,3
1080,2019,4
1080,2020,2
1080,2021,1
1080,2022,4
1080,2023,4
1080,2024,4
1081,2001,5
1081,2002,8
1081,2003,8
1081,2004,2
1081,2005,7
1081,2006,1
1081,2007,4
1081,2008,3
1081,2009,1
1081,2010,4
1081,2011,3
1081,2012,0
1081,2013,2
1081,2014,4
1081,2015,4
1081,2016,8
1081,2017,1
1081,2018,5
1081,2019,1
1081,2020,2
1081,2021,0
1081,2022,5
1081,2023,1
1081,2024,5
1082,2001,63
1082,2002,76
1082,2003,84
1082,2004,110
1082,2005,93
1082,2006,79
1082,2007,74
1082,2008,56
1082,2009,81
1082,2010,72
1082,2011,77
1082,2012,61
1082,2013,65
1082,2014,62
1082,2015,70
1082,2016,55
1082,2017,82
1082,2018,67
1082,2019,68
1082,2020,40
1082,2021,60
1082,2022,58
1082,2023,83
1082,2024,67
1083,2001,0
1083,2002,0
1083,2003,0
1083,2004,0
1083,2005,0
1083,2006,0
1083,2007,3
1083,2008,1
1083,2009,1
1083,2010,2
1083,2011,0
1083,2012,0
1083,2013,0
1083,2014,2
1083,2015,2
1083,2016,0
1083,2017,0
1083,2018,0
1083,2019,2
1083,2020,1
1083,2021,1
1083,2022,0
1083,2023,0
1084,2001,0
1084,2002,0
1084,2003,0
1084,2004,1
1084,2005,0
1084,2006,0
1084,2007,0
1084,2008,0
1084,2009,0
1084,2010,0
1084,2011,0
1084,2012,0
1084,2013,1
1084,2014,0
1084,2015,0
1084,2016,0
1084,2017,1
1084,2018,0
1084,2019,0
1084,2020,0
1084,2021,0
1084,2022,0
1084,2023,0
1085,2001,1
1085,2002,0
1085,2003,0
1085,2004,0
1085,2005,0
1085,2006,0
1085,2007,0
1085,2008,0
1085,2009,0
1085,2010,0
1085,2011,0
1085,2012,0
1085,2013,0
1085,2014,0
1085,2015,0
1085,2016,0
1085,2017,0
1085,2018,0
1085,2019,0
1085,2020,0
1085,2021,0
1085,2022,0
1085,2023,0
1086,2001,37
1086,2002,40
1086,2003,37
1086,2004,34
1086,2005,40
1086,2006,38
1086,2007,36
1086,2008,30
1086,2009,45
1086,2010,39
1086,2011,52
1086,2012,54
1086,2013,50
1086,2014,32
1086,2015,41
1086,2016,45
1086,2017,42
1086,2018,34
1086,2019,36
1086,2020,20
1086,2021,33
1086,2022,26
1086,2023,31
1086,2024,42
1087,2001,0
1087,2002,3
1087,2003,0
1087,2004,1
1087,2005,0
1087,2006,0
1087,2007,0
1087,2008,0
1087,2009,0
1087,2010,0
1087,2011,0
1087,2012,1
1087,2013,0
1087,2014,0
1087,2015,0
1087,2016,0
1087,2017,0
1087,2018,0
1087,2019,0
1087,2020,0
1087,2021,0
1087,2022,0
1087,2023,0
1088,2001,0
1088,2002,0
1088,2003,0
1088,2004,0
1088,2005,1
1088,2006,0
1088,2007,1
1088,2008,0
1088,2009,0
1088,2010,0
1088,2011,0
1088,2012,0
1088,2013,1
1088,2014,0
1088,2015,0
1088,2016,0
1088,2017,1
1088,2018,1
1088,2019,0
1088,2020,0
1088,2021,1
1088,2022,1
1088,2023,2
1089,2001,1
1089,2002,1
1089,2003,1
1089,2004,0
1089,2005,1
1089,2006,1
1089,2007,2
1089,2008,2
1089,2009,1
1089,2010,1
1089,2011,2
1089,2012,6
1089,2013,3
1089,2014,5
1089,2015,3
1089,2016,4
1089,2017,1
1089,2018,1
1089,2019,1
1089,2020,1
1089,2021,1
1089,2022,2
1089,2023,3
1089,2024,3
1090,2001,231
1090,2002,203
1090,2003,185
1090,2004,189
1090,2005,177
1090,2006,164
1090,2007,188
1090,2008,148
1090,2009,213
1090,2010,185
1090,2011,177
1090,2012,177
1090,2013,155
1090,2014,157
1090,2015,145
1090,2016,142
1090,2017,138
1090,2018,159
1090,2019,163
1090,2020,81
1090,2021,138
1090,2022,136
1090,2023,130
1090,2024,138
1091,2001,2
1091,2002,0
1091,2003,0
1091,2004,0
1091,2005,0
1091,2006,0
1091,2007,1
1091,2008,0
1091,2009,0
1091,2010,1
1091,2011,0
1091,2012,0
1091,2013,0
1091,2014,0
1091,2015,0
1091,2016,0
1091,2017,0
1091,2018,0
1091,2019,0
1091,2020,0
1091,2021,0
1091,2022,0
1091,2023,0
1092,2001,4
1092,2002,3
1092,2003,4
1092,2004,1
1092,2005,3
1092,2006,2
1092,2007,1
1092,2008,0
1092,2009,7
1092,2010,2
1092,2011,3
1092,2012,3
1092,2013,2
1092,2014,1
1092,2015,1
1092,2016,3
1092,2017,2
1092,2018,0
1092,2019,1
1092,2020,0
1092,2021,0
1092,2022,5
1092,2023,1
1093,2001,15
1093,2002,6
1093,2003,6
1093,2004,2
1093,2005,9
1093,2006,10
1093,2007,10
1093,2008,9
1093,2009,3
1093,2010,4
1093,2011,5
1093,2012,3
1093,2013,4
1093,2014,1
1093,2015,6
1093,2016,8
1093,2017,4
1093,2018,8
1093,2019,6
1093,2020,5
1093,2021,5
1093,2022,6
1093,2023,5
1093,2024,7
1094,2001,2
1094,2002,3
1094,2003,2
1094,2004,1
1094,2005,1
1094,2006,0
1094,2007,0
1094,2008,0
1094,2009,1
1094,2010,1
1094,2011,6
1094,2012,5
1094,2013,2
1094,2014,7
1094,2015,3
1094,2016,5
1094,2017,0
1094,2018,0
1094,2019,0
1094,2020,3
1094,2021,1
1094,2022,1
1094,2023,7
1094,2024,3
1095,2001,1
1095,2002,1
1095,2003,1
1095,2004,0
1095,2005,1
1095,2006,0
1095,2007,0
1095,2008,0
1095,2009,0
1095,2010,0
1095,2011,0
1095,2012,0
1095,2013,0
1095,2014,0
1095,2015,1
1095,2016,0
1095,2017,0
1095,2018,0
1095,2019,0
1095,2020,1
1095,2021,0
1095,2022,0
1095,2023,0
1096,2001,2
1096,2002,0
1096,2003,1
1096,2004,0
1096,2005,0
1096,2006,0
1096,2007,2
1096,2008,0
1096,2009,1
1096,2010,0
1096,2011,1
1096,2012,0
1096,2013,0
1096,2014,0
1096,2015,1
1096,2016,0
1096,2017,1
1096,2018,2
1096,2019,1
1096,2020,1
1096,2021,1
1096,2022,0
1096,2023,1
1096,2024,1
1097,2001,12
1097,2002,12
1097,2003,10
1097,2004,22
1097,2005,17
1097,2006,14
1097,2007,6
1097,2008,4
1097,2009,3
1097,2010,5
1097,2011,2
1097,2012,8
1097,2013,9
1097,2014,6
1097,2015,5
1097,2016,8
1097,2017,5
1097,2018,6
1097,2019,6
1097,2020,2
1097,2021,7
1097,2022,10
1097,2023,7
1097,2024,8
1098,2001,38
1098,2002,34
1098,2003,29
1098,2004,26
1098,2005,22
1098,2006,24
1098,2007,17
1098,2008,12
1098,2009,17
1098,2010,19
1098,2011,12
1098,2012,24
1098,2013,16
1098,2014,15
1098,2015,10
1098,2016,15
1098,2017,9
1098,2018,12
1098,2019,8
1098,2020,7
1098,2021,2
1098,2022,2
1098,2023,7
1098,2024,11
1099,2001,16
1099,2002,16
1099,2003,15
1099,2004,15
1099,2005,18
1099,2006,17
1099,2007,2
1099,2008,2
1099,2009,15
1099,2010,13
1099,2011,8
1099,2012,10
1099,2013,5
1099,2014,10
1099,2015,13
1099,2016,12
1099,2017,8
1099,2018,5
1099,2019,18
1099,2020,12
1099,2021,13
1099,2022,7
1099,2023,11
1099,2024,10
1100,2001,2
1100,2002,3
1100,2003,2
1100,2004,4
1100,2005,5
1100,2006,3
1100,2007,5
1100,2008,5
1100,2009,8
1100,2010,2
1100,2011,1
1100,2012,3
1100,2013,2
1100,2014,3
1100,2015,0
1100,2016,3
1100,2017,3
1100,2018,1
1100,2019,5
1100,2020,3
1100,2021,3
1100,2022,2
1100,2023,4
1100,2024,2
1101,2001,0
1101,2002,5
1101,2003,0
1101,2004,0
1101,2005,2
1101,2006,7
1101,2007,8
1101,2008,6
1101,2009,12
1101,2010,9
1101,2011,7
1101,2012,10
1101,2013,3
1101,2014,3
1101,2015,6
1101,2016,4
1101,2017,4
1101,2018,4
1101,2019,4
1101,2020,4
1101,2021,3
1101,2022,3
1101,2023,1
1101,2024,2
1102,2001,2
1102,2002,2
1102,2003,1
1102,2004,2
1102,2005,0
1102,2006,5
1102,2007,5
1102,2008,2
1102,2009,2
1102,2010,5
1102,2011,3
1102,2012,5
1102,2013,3
1102,2014,5
1102,2015,4
1102,2016,6
1102,2017,3
1102,2018,2
1102,2019,7
1102,2020,3
1102,2021,1
1102,2022,4
1102,2023,3
1102,2024,2
1103,2001,3
1103,2002,4
1103,2003,4
1103,2004,0
1103,2005,4
1103,2006,0
1103,2007,1
1103,2008,1
1103,2009,1
1103,2010,0
1103,2011,1
1103,2012,0
1103,2013,4
1103,2014,1
1103,2015,1
1103,2016,3
1103,2017,2
1103,2018,3
1103,2019,0
1103,2020,0
1103,2021,0
1103,2022,2
1103,2023,3
1103,2024,2
1104,2001,0
1104,2002,0
1104,2003,3
1104,2004,0
1104,2005,3
1104,2006,4
1104,2007,7
1104,2008,0
1104,2009,6
1104,2010,6
1104,2011,2
1104,2012,4
1104,2013,6
1104,2014,3
1104,2015,4
1104,2016,7
1104,2017,5
1104,2018,5
1104,2019,2
1104,2020,2
1104,2021,6
1104,2022,2
1104,2023,3
1104,2024,6
1105,2001,2
1105,2002,5
1105,2003,7
1105,2004,1
1105,2005,0
1105,2006,0
1105,2007,0
1105,2008,2
1105,2009,0
1105,2010,2
1105,2011,0
1105,2012,0
1105,2013,0
1105,2014,2
1105,2015,1
1105,2016,1
1105,2017,0
1105,2018,1
1105,2019,0
1105,2020,2
1105,2021,0
1105,2022,1
1105,2023,0
1105,2024,1
1106,2001,6
1106,2002,4
1106,2003,2
1106,2004,5
1106,2005,11
1106,2006,9
1106,2007,11
1106,2008,2
1106,2009,3
1106,2010,8
1106,2011,11
1106,2012,11
1106,2013,21
1106,2014,7
1106,2015,6
1106,2016,12
1106,2017,9
1106,2018,7
1106,2019,7
1106,2020,9
1106,2021,3
1106,2022,7
1106,2023,3
1106,2024,7
1107,2001,1
1107,2002,1
1107,2003,0
1107,2004,3
1107,2005,1
1107,2006,2
1107,2007,0
1107,2008,0
1107,2009,1
1107,2010,3
1107,2011,4
1107,2012,2
1107,2013,1
1107,2014,1
1107,2015,2
1107,2016,3
1107,2017,1
1107,2018,3
1107,2019,1
1107,2020,3
1107,2021,1
1107,2022,3
1107,2023,2
1107,2024,1
1108,2001,0
1108,2002,0
1108,2003,1
1108,2004,0
1108,2005,0
1108,2006,0
1108,2007,0
1108,2008,0
1108,2009,0
1108,2010,0
1108,2011,0
1108,2012,0
1108,2013,0
1108,2014,0
1108,2015,0
1108,2016,0
1108,2017,0
1108,2018,0
1108,2019,0
1108,2020,0
1108,2021,0
1108,2022,0
1108,2023,0
1109,2001,6
1109,2002,7
1109,2003,0
1109,2004,2
1109,2005,0
1109,2006,5
1109,2007,1
1109,2008,1
1109,2009,4
1109,2010,5
1109,2011,2
1109,2012,5
1109,2013,0
1109,2014,4
1109,2015,4
1109,2016,3
1109,2017,4
1109,2018,8
1109,2019,2
1109,2020,4
1109,2021,6
1109,2022,3
1109,2023,3
1109,2024,7
1110,2001,9
1110,2002,9
1110,2003,9
1110,2004,13
1110,2005,2
1110,2006,4
1110,2007,2
1110,2008,7
1110,2009,2
1110,2010,2
1110,2011,4
1110,2012,5
1110,2013,3
1110,2014,4
1110,2015,3
1110,2016,1
1110,2017,3
1110,2018,2
1110,2019,0
1110,2020,0
1110,2021,4
1110,2022,1
1110,2023,2
1110,2024,2
1111,2001,1
1111,2002,4
1111,2003,11
1111,2004,3
1111,2005,2
1111,2006,0
1111,2007,4
1111,2008,3
1111,2009,1
1111,2010,1
1111,2011,0
1111,2012,1
1111,2013,1
1111,2014,1
1111,2015,2
1111,2016,1
1111,2017,1
1111,2018,2
1111,2019,1
1111,2020,0
1111,2021,0
1111,2022,2
1111,2023,1
1111,2024,4
1112,2001,2
1112,2002,2
1112,2003,2
1112,2004,8
1112,2005,10
1112,2006,7
1112,2007,13
1112,2008,4
1112,2009,12
1112,2010,17
1112,2011,21
1112,2012,9
1112,2013,14
1112,2014,19
1112,2015,11
1112,2016,12
1112,2017,22
1112,2018,7
1112,2019,11
1112,2020,7
1112,2021,12
1112,2022,17
1112,2023,13
1112,2024,14
1113,2001,6
1113,2002,2
1113,2003,0
1113,2004,0
1113,2005,0
1113,2006,1
1113,2007,0
1113,2008,0
1113,2009,9
1113,2010,2
1113,2011,3
1113,2012,2
1113,2013,2
1113,2014,3
1113,2015,2
1113,2016,9
1113,2017,4
1113,2018,2
1113,2019,3
1113,2020,2
1113,2021,1
1113,2022,6
1113,2023,2
1113,2024,9
1114,2001,3
1114,2002,0
1114,2003,3
1114,2004,5
1114,2005,5
1114,2006,0
1114,2007,1
1114,2008,0
1114,2009,4
1114,2010,6
1114,2011,4
1114,2012,3
1114,2013,5
1114,2014,5
1114,2015,3
1114,2016,2
1114,2017,1
1114,2018,5
1114,2019,2
1114,2020,2
1114,2021,2
1114,2022,4
1114,2023,1
1114,2024,4
1115,2001,6
1115,2002,11
1115,2003,9
1115,2004,8
1115,2005,13
1115,2006,6
1115,2007,29
1115,2008,17
1115,2009,26
1115,2010,30
1115,2011,33
1115,2012,23
1115,2013,27
1115,2014,22
1115,2015,25
1115,2016,25
1115,2017,20
1115,2018,19
1115,2019,17
1115,2020,16
1115,2021,15
1115,2022,23
1115,2023,27
1115,2024,15
1116,2001,1
1116,2002,9
1116,2003,2
1116,2004,0
1116,2005,2
1116,2006,2
1116,2007,3
1116,2008,2
1116,2009,2
1116,2010,4
1116,2011,4
1116,2012,3
1116,2013,2
1116,2014,1
1116,2015,7
1116,2016,3
1116,2017,3
1116,2018,0
1116,2019,1
1116,2020,0
1116,2021,4
1116,2022,1
1116,2023,4
1116,2024,4
1117,2001,2
1117,2002,2
1117,2003,2
1117,2004,1
1117,2005,2
1117,2006,1
1117,2007,0
1117,2008,1
1117,2009,1
1117,2010,1
1117,2011,1
1117,2012,2
1117,2013,0
1117,2014,0
1117,2015,2
1117,2016,1
1117,2017,2
1117,2018,2
1117,2019,3
1117,2020,2
1117,2021,3
1117,2022,2
1117,2023,3
1117,2024,2
1118,2001,0
1118,2002,0
1118,2003,0
1118,2004,0
1118,2005,0
1118,2006,1
1118,2007,0
1118,2008,0
1118,2009,0
1118,2010,0
1118,2011,0
1118,2012,0
1118,2013,0
1118,2014,0
1118,2015,0
1118,2016,0
1118,2017,0
1118,2018,0
1118,2019,0
1118,2020,0
1118,2021,1
1118,2022,0
1118,2023,0
1118,2024,1
1119,2001,1
1119,2002,2
1119,2003,0
1119,2004,1
1119,2005,1
1119,2006,0
1119,2007,0
1119,2008,0
1119,2009,0
1119,2010,1
1119,2011,0
1119,2012,1
1119,2013,4
1119,2014,2
1119,2015,1
1119,2016,2
1119,2017,2
1119,2018,3
1119,2019,1
1119,2020,1
1119,2021,3
1119,2022,4
1119,2023,1
1119,2024,2
1120,2001,101
1120,2002,108
1120,2003,72
1120,2004,93
1120,2005,137
1120,2006,125
1120,2007,126
1120,2008,122
1120,2009,103
1120,2010,88
1120,2011,84
1120,2012,68
1120,2013,68
1120,2014,82
1120,2015,79
1120,2016,66
1120,2017,56
1120,2018,65
1120,2019,59
1120,2020,37
1120,2021,34
1120,2022,39
1120,2023,56
1120,2024,61
1121,2001,0
1121,2002,0
1121,2003,1
1121,2004,0
1121,2005,1
1121,2006,0
1121,2007,1
1121,2008,0
1121,2009,0
1121,2010,0
1121,2011,0
1121,2012,0
1121,2013,0
1121,2014,0
1121,2015,0
1121,2016,0
1121,2017,0
1121,2018,0
1121,2019,0
1121,2020,0
1121,2021,0
1121,2022,0
1121,2023,0
1122,2001,1
1122,2002,0
1122,2003,0
1122,2004,0
1122,2005,0
1122,2006,3
1122,2007,1
1122,2008,1
1122,2009,1
1122,2010,0
1122,2011,2
1122,2012,0
1122,2013,0
1122,2014,1
1122,2015,1
1122,2016,2
1122,2017,1
1122,2018,1
1122,2019,1
1122,2020,2
1122,2021,2
1122,2022,4
1122,2023,2
1123,2001,0
1123,2002,0
1123,2003,1
1123,2004,1
1123,2005,0
1123,2006,2
1123,2007,0
1123,2008,0
1123,2009,0
1123,2010,0
1123,2011,1
1123,2012,0
1123,2013,1
1123,2014,0
1123,2015,1
1123,2016,1
1123,2017,0
1123,2018,0
1123,2019,0
1123,2020,0
1123,2021,0
1123,2022,0
1123,2023,0
1124,2001,0
1124,2002,0
1124,2003,0
1124,2004,1
1124,2005,0
1124,2006,0
1124,2007,0
1124,2008,0
1124,2009,0
1124,2010,0
1124,2011,0
1124,2012,0
1124,2013,0
1124,2014,0
1124,2015,0
1124,2016,0
1124,2017,0
1124,2018,0
1124,2019,0
1124,2020,1
1124,2021,2
1124,2022,0
1124,2023,0
1125,2001,52
1125,2002,50
1125,2003,50
1125,2004,58
1125,2005,77
1125,2006,70
1125,2007,75
1125,2008,55
1125,2009,61
1125,2010,77
1125,2011,75
1125,2012,54
1125,2013,44
1125,2014,66
1125,2015,55
1125,2016,63
1125,2017,48
1125,2018,54
1125,2019,61
1125,2020,31
1125,2021,57
1125,2022,46
1125,2023,65
1125,2024,54
1126,2001,0
1126,2002,2
1126,2003,0
1126,2004,3
1126,2005,2
1126,2006,1
1126,2007,1
1126,2008,6
1126,2009,1
1126,2010,4
1126,2011,5
1126,2012,1
1126,2013,1
1126,2014,1
1126,2015,2
1126,2016,2
1126,2017,5
1126,2018,1
1126,2019,4
1126,2020,4
1126,2021,1
1126,2022,1
1126,2023,0
1126,2024,2
1127,2001,17
1127,2002,19
1127,2003,7
1127,2004,19
1127,2005,7
1127,2006,19
1127,2007,12
1127,2008,7
1127,2009,12
1127,2010,22
1127,2011,21
1127,2012,13
1127,2013,23
1127,2014,16
1127,2015,22
1127,2016,12
1127,2017,20
1127,2018,10
1127,2019,9
1127,2020,7
1127,2021,15
1127,2022,17
1127,2023,14
1127,2024,14
1128,2001,3
1128,2002,4
1128,2003,5
1128,2004,2
1128,2005,2
1128,2006,5
1128,2007,4
1128,2008,0
1128,2009,7
1128,2010,14
1128,2011,7
1128,2012,13
1128,2013,9
1128,2014,13
1128,2015,13
1128,2016,14
1128,2017,7
1128,2018,7
1128,2019,8
1128,2020,1
1128,2021,3
1128,2022,11
1128,2023,7
1128,2024,10
1129,2001,1
1129,2002,0
1129,2003,0
1129,2004,0
1129,2005,1
1129,2006,1
1129,2007,2
1129,2008,2
1129,2009,3
1129,2010,1
1129,2011,3
1129,2012,2
1129,2013,2
1129,2014,4
1129,2015,4
1129,2016,2
1129,2017,1
1129,2018,1
1129,2019,4
1129,2020,1
1129,2021,0
1129,2022,2
1129,2023,1
1129,2024,1
1130,2001,44
1130,2002,45
1130,2003,43
1130,2004,46
1130,2005,46
1130,2006,35
1130,2007,24
1130,2008,26
1130,2009,50
1130,2010,45
1130,2011,37
1130,2012,39
1130,2013,40
1130,2014,35
1130,2015,36
1130,2016,34
1130,2017,40
1130,2018,29
1130,2019,23
1130,2020,28
1130,2021,44
1130,2022,31
1130,2023,37
1130,2024,35
1131,2001,1
1131,2002,0
1131,2003,0
1131,2004,0
1131,2005,0
1131,2006,0
1131,2007,0
1131,2008,0
1131,2009,0
1131,2010,1
1131,2011,0
1131,2012,0
1131,2013,1
1131,2014,0
1131,2015,0
1131,2016,2
1131,2017,0
1131,2018,0
1131,2019,0
1131,2020,1
1131,2021,0
1131,2022,1
1131,2023,0
1132,2001,8
1132,2002,9
1132,2003,6
1132,2004,1
1132,2005,2
1132,2006,5
1132,2007,6
1132,2008,2
1132,2009,1
1132,2010,7
1132,2011,5
1132,2012,4
1132,2013,0
1132,2014,3
1132,2015,6
1132,2016,4
1132,2017,4
1132,2018,7
1132,2019,4
1132,2020,2
1132,2021,3
1132,2022,2
1132,2023,6
1132,2024,3
1133,2001,2
1133,2002,0
1133,2003,0
1133,2004,0
1133,2005,0
1133,2006,0
1133,2007,0
1133,2008,1
1133,2009,0
1133,2010,0
1133,2011,0
1133,2012,0
1133,2013,1
1133,2014,0
1133,2015,1
1133,2016,0
1133,2017,1
1133,2018,0
1133,2019,2
1133,2020,0
1133,2021,0
1133,2022,1
1133,2023,1
1134,2001,1
1134,2002,3
1134,2003,3
1134,2004,5
1134,2005,0
1134,2006,0
1134,2007,2
1134,2008,3
1134,2009,1
1134,2010,1
1134,2011,1
1134,2012,4
1134,2013,0
1134,2014,3
1134,2015,7
1134,2016,1
1134,2017,4
1134,2018,1
1134,2019,3
1134,2020,7
1134,2021,5
1134,2022,2
1134,2023,2
1134,2024,1
1135,2001,1
1135,2002,3
1135,2003,3
1135,2004,3
1135,2005,2
1135,2006,1
1135,2007,1
1135,2008,1
1135,2009,12
1135,2010,4
1135,2011,7
1135,2012,6
1135,2013,8
1135,2014,4
1135,2015,9
1135,2016,6
1135,2017,5
1135,2018,5
1135,2019,4
1135,2020,3
1135,2021,7
1135,2022,6
1135,2023,4
1135,2024,4
1136,2001,0
1136,2002,0
1136,2003,0
1136,2004,0
1136,2005,0
1136,2006,0
1136,2007,1
1136,2008,0
1136,2009,0
1136,2010,0
1136,2011,4
1136,2012,1
1136,2013,0
1136,2014,0
1136,2015,0
1136,2016,1
1136,2017,0
1136,2018,2
1136,2019,2
1136,2020,1
1136,2021,0
1136,2022,2
1136,2023,1
1136,2024,1
1137,2001,1
1137,2002,4
1137,2003,0
1137,2004,0
1137,2005,3
1137,2006,1
1137,2007,3
1137,2008,0
1137,2009,1
1137,2010,0
1137,2011,0
1137,2012,0
1137,2013,0
1137,2014,1
1137,2015,1
1137,2016,0
1137,2017,1
1137,2018,0
1137,2019,1
1137,2020,0
1137,2021,0
1137,2022,0
1137,2023,0
1138,2001,0
1138,2002,2
1138,2003,0
1138,2004,0
1138,2005,1
1138,2006,0
1138,2007,0
1138,2008,0
1138,2009,0
1138,2010,0
1138,2011,0
1138,2012,0
1138,2013,0
1138,2014,0
1138,2015,0
1138,2016,0
1138,2017,0
1138,2018,0
1139,2001,13
1139,2002,8
1139,2003,5
1139,2004,11
1139,2005,8
1139,2006,9
1139,2007,3
1139,2008,6
1139,2009,7
1139,2010,6
1139,2011,8
1139,2012,3
1139,2013,8
1139,2014,4
1139,2015,4
1139,2016,5
1139,2017,8
1139,2018,6
1139,2019,4
1139,2020,4
1139,2021,5
1139,2022,6
1139,2023,5
1139,2024,6
1140,2001,0
1140,2002,0
1140,2003,1
1140,2004,0
1140,2005,0
1140,2006,0
1140,2007,1
1140,2008,0
1140,2009,0
1140,2010,0
1140,2011,0
1140,2012,0
1140,2013,0
1140,2014,0
1140,2015,0
1140,2016,0
1140,2017,0
1140,2018,0
1140,2019,0
1140,2020,1
1140,2021,0
1140,2022,0
1140,2023,1
1141,2001,0
1141,2002,0
1141,2003,0
1141,2004,0
1141,2005,0
1141,2006,0
1141,2007,0
1141,2008,1
1141,2009,0
1141,2010,1
1141,2011,2
1141,2012,0
1141,2013,0
1141,2014,2
1141,2015,0
1141,2016,0
1141,2017,1
1141,2018,1
1141,2019,2
1141,2020,2
1141,2021,0
1141,2022,0
1141,2023,1
1141,2024,2
1142,2001,1
1142,2002,3
1142,2003,4
1142,2004,1
1142,2005,1
1142,2006,1
1142,2007,1
1142,2008,1
1142,2009,0
1142,2010,2
1142,2011,3
1142,2012,1
1142,2013,2
1142,2014,1
1142,2015,1
1142,2016,0
1142,2017,1
1142,2018,0
1142,2019,2
1142,2020,1
1142,2021,2
1142,2022,0
1142,2023,0
1142,2024,1
1143,2001,0
1143,2002,1
1143,2003,0
1143,2004,2
1143,2005,0
1143,2006,0
1143,2007,0
1143,2008,1
1143,2009,0
1143,2010,1
1143,2011,1
1143,2012,0
1143,2013,0
1143,2014,0
1143,2015,0
1143,2016,2
1143,2017,1
1143,2018,0
1143,2019,2
1143,2020,0
1143,2021,0
1143,2022,0
1143,2023,0
1144,2001,1
1144,2002,0
1144,2003,1
1144,2004,0
1144,2005,0
1144,2006,1
1144,2007,0
1144,2008,0
1144,2009,0
1144,2010,0
1144,2011,0
1144,2012,1
1144,2013,0
1144,2014,0
1144,2015,1
1144,2016,0
1144,2017,1
1144,2018,0
1144,2019,0
1144,2020,0
1144,2021,0
1144,2022,0
1144,2023,0
1144,2024,2
1145,2001,0
1145,2002,0
1145,2003,0
1145,2004,0
1145,2005,0
1145,2006,0
1145,2007,0
1145,2008,0
1145,2009,0
1145,2010,0
1145,2011,0
1145,2012,0
1145,2013,0
1145,2014,0
1145,2015,0
1145,2016,0
1145,2017,0
1145,2018,0
1145,2019,0
1145,2020,0
1145,2021,0
1145,2022,0
1145,2023,0
1146,2001,1
1146,2002,0
1146,2003,3
1146,2004,1
1146,2005,1
1146,2006,0
1146,2007,1
1146,2008,0
1146,2009,7
1146,2010,10
1146,2011,6
1146,2012,7
1146,2013,9
1146,2014,13
1146,2015,11
1146,2016,8
1146,2017,9
1146,2018,11
1146,2019,4
1146,2020,4
1146,2021,5
1146,2022,10
1146,2023,11
1146,2024,11
1147,2001,0
1147,2002,0
1147,2003,0
1147,2004,0
1147,2005,0
1147,2006,0
1147,2007,0
1147,2008,0
1147,2009,0
1147,2010,0
1147,2011,0
1147,2012,0
1147,2013,0
1147,2014,2
1147,2015,0
1147,2016,1
1147,2017,1
1147,2018,0
1147,2019,0
1147,2020,1
1147,2021,1
1147,2022,1
1147,2023,1
1148,2001,0
1148,2002,0
1148,2003,2
1148,2004,3
1148,2005,2
1148,2006,3
